GeneSymbol	Hyp1	Hyp2	Norm1	Norm2
C1QTNF1	4	89	150	70
ENGASE	98	104	164	108
RBFOX3	13	0	2	6
ENSG00000266711	0	0	0	0
ENSG00000263278	0	0	0	0
MIR4739	0	0	0	0
LINC02078	0	0	3	0
ENPP7	0	0	0	0
CBX2	19	57	159	64
CBX8	23	78	63	55
ENSG00000262768	0	0	0	0
LINC01977	0	0	1	1
CBX4	263	473	508	385
ENSG00000262343	0	0	0	0
LINC01979	0	0	0	0
LINC01978	0	0	2	0
TBC1D16	425	909	1960	1142
ENSG00000275516	14	0	0	0
ENSG00000262172	0	0	0	0
ENSG00000261978	0	0	0	0
CCDC40	15	8	104	54
ENSG00000289689	22	33	0	0
MIR1268B	0	0	0	0
GAA	326	872	395	179
EIF4A3	919	1132	2571	1605
ENSG00000279259	0	3	2	3
ENSG00000275479	0	0	26	7
CARD14	5	0	9	3
ENSG00000262580	2	5	6	8
SGSH	23	185	144	109
SLC26A11	44	115	114	110
RNF213	2083	2978	5491	3535
ENSG00000262979	0	0	0	1
ENSG00000276863	0	0	0	0
ENSG00000280248	0	0	1	5
RNF213-AS1	31	17	44	36
ENDOV	206	330	181	132
MIR4730	0	0	2	0
ENSG00000260369	0	0	0	0
ENSG00000279273	0	0	0	0
NPTX1	742	648	60	44
ENSG00000290024	0	20	0	0
ENSG00000262000	0	0	0	0
ENSG00000271340	0	0	0	0
RPL32P31	0	0	0	0
RPTOR	306	352	795	444
ENSG00000289764	0	0	0	0
RPL31P7	0	0	0	1
ENSG00000262833	0	0	0	1
ENSG00000287403	0	0	0	2
ENSG00000262313	0	0	0	0
ENSG00000262662	0	0	0	0
ENSG00000261924	0	0	2	10
RPL12P37	0	0	2	0
CHMP6	29	19	204	132
ENSG00000263218	0	0	0	0
ENSG00000280351	20	44	80	24
ENSG00000262873	24	66	0	4
ENSG00000262098	0	3	0	0
BAIAP2-DT	49	153	428	265
BAIAP2	180	286	280	168
AATK	2	38	7	7
MIR657	0	0	0	0
MIR3065	0	0	0	0
MIR338	0	0	0	0
MIR1250	0	0	0	0
ENSG00000263167	0	0	0	0
PVALEF	0	0	0	0
CEP131	82	216	190	82
ENSG00000262115	0	0	0	0
TEPSIN	28	46	79	42
ENSG00000260005	0	0	7	3
NDUFAF8	180	290	456	330
SLC38A10	418	761	1073	596
ENSG00000276101	0	0	0	0
ENSG00000279187	0	0	0	5
LINC00482	0	0	0	0
TMEM105	0	0	1	0
RENO1	71	147	82	44
ENSG00000263154	0	0	0	0
LINC03048	0	19	2	3
ENSG00000274833	0	0	0	0
ENSG00000262877	0	27	7	0
ENSG00000289913	1	0	8	4
BAHCC1	147	271	305	260
ENSG00000279692	0	0	0	0
MIR4740	0	0	0	0
MIR3186	0	0	0	0
ENSG00000263271	0	0	0	0
LINC01971	0	0	0	0
ENSG00000289140	0	0	0	0
ACTG1	52585	90173	94785	56042
ENSG00000229848	0	0	1	0
ENSG00000289182	35	0	35	40
FSCN2	4	0	12	2
FAAP100	107	203	221	132
NPLOC4	659	724	2639	1372
TSPAN10	0	0	18	30
PDE6G	1	0	3	2
OXLD1	14	114	72	54
CCDC137	115	226	432	225
ARL16	225	238	339	175
HGS	634	986	1129	639
MIR6786	0	0	0	0
ENSG00000275902	0	0	0	0
ENSG00000262049	0	0	0	0
MRPL12	12	30	47	18
ENSG00000262660	0	0	0	0
SLC25A10	0	0	5	7
GCGR	0	0	0	0
MCRIP1	174	541	281	156
PPP1R27	0	0	0	0
P4HB	17650	25451	21279	12736
ENSG00000262831	0	0	0	0
ENSG00000278876	0	0	9	3
ENSG00000262413	0	0	0	0
ARHGDIA	972	1753	2047	1201
ENSG00000263731	30	49	70	39
ENSG00000263859	0	0	0	0
ALYREF	529	469	1419	953
ANAPC11	267	429	480	314
NPB	0	0	0	0
PCYT2	35	106	283	156
SIRT7	32	30	177	111
MAFG	473	404	1068	939
ENSG00000264769	0	0	0	0
MILIP	5	2	36	18
PYCR1	346	771	726	358
ENSG00000263585	0	0	0	0
MYADML2	0	0	0	4
ENSG00000235296	0	0	0	0
NOTUM	0	0	0	0
ENSG00000264735	0	0	0	0
ASPSCR1	69	210	140	66
CENPX	63	130	98	72
LRRC45	35	40	88	52
RAC3	131	202	205	101
DCXR	31	62	148	105
ENSG00000279372	0	0	4	6
DCXR-DT	0	0	0	0
RFNG	135	219	105	78
GPS1	295	639	918	462
DUS1L	181	391	338	159
FASN	545	1074	1203	548
CCDC57	88	277	302	213
ENSG00000265678	1	0	8	6
ENSG00000266654	0	0	0	0
ENSG00000264548	0	0	1	0
SLC16A3	1200	3276	1495	724
MIR6787	0	0	0	0
CSNK1D	1418	1997	2738	1772
ENSG00000275888	0	45	29	22
ENSG00000280407	2	0	53	18
ENSG00000287737	48	51	15	21
LINC01970	0	0	3	0
ENSG00000260563	42	46	68	60
CD7	0	0	0	1
SECTM1	3	11	30	12
TEX19	0	0	0	0
ENSG00000278964	0	0	0	0
UTS2R	0	0	0	0
ENSG00000260011	0	0	0	0
OGFOD3	201	148	444	193
ENSG00000264812	0	0	3	0
HEXD	15	118	97	63
HEXD-IT1	9	0	1	4
CYBC1	149	142	665	367
ENSG00000287193	0	0	0	0
NARF-AS2	0	10	24	16
NARF	1268	1476	2038	1268
ENSG00000279744	50	97	16	6
NARF-AS1	0	16	1	0
NARF-IT1	0	0	0	5
FOXK2	707	780	1801	1042
ENSG00000265136	0	0	2	0
ENSG00000262652	0	0	4	0
ENSG00000262147	0	0	3	1
ENSG00000261845	0	0	0	0
WDR45B	1875	2183	2547	1634
ENSG00000279613	0	0	0	0
RAB40B	232	207	556	486
MIR4525	0	0	0	0
ENSG00000289945	0	0	0	0
ENSG00000263063	0	7	4	0
FN3KRP	109	204	328	259
ENSG00000263321	0	0	0	0
FN3K	212	162	178	128
ENSG00000262410	20	0	1	2
TBCD	175	427	907	515
ENSG00000263098	0	0	0	0
ZNF750	0	0	0	1
ENSG00000262663	0	0	0	0
B3GNTL1	34	69	117	57
ENSG00000262339	0	19	0	2
METRNL	333	366	501	307
ENSG00000274370	0	0	3	3
ENSG00000261888	0	24	39	28
ENSG00000288807	0	0	0	0
ENSG00000279143	0	0	0	0
ENSG00000262898	1	0	0	0
ENSG00000262094	0	0	0	0
RPL23AP87	0	0	1	0
LINC02564	0	0	0	0
ENSG00000263305	0	0	0	0
ENSG00000262181	0	0	0	0
TUBB8B	0	0	0	0
IL9RP4	0	0	0	0
ENSG00000274446	0	0	0	0
ROCK1P1	25	59	24	33
MIR8078	0	0	0	0
USP14	3898	3445	8944	6762
THOC1	1400	953	1793	1410
THOC1-DT	1	0	5	5
ENSG00000264514	0	0	0	0
COLEC12	923	896	3402	2297
ENSG00000265477	0	0	0	0
LINC01925	0	0	0	0
CETN1	0	0	0	0
RN7SKP146	0	0	0	0
CLUL1	14	25	9	6
ENSG00000288533	0	0	3	0
TYMSOS	1	36	12	11
ENSG00000266456	6	29	18	9
ENSG00000263727	0	0	0	0
TYMS	162	93	263	89
ENOSF1	217	176	398	286
ENSG00000265490	0	0	7	8
YES1	3560	3885	6749	4757
ENSG00000266171	0	0	5	0
ENSG00000264339	0	0	0	0
ENSG00000264635	0	0	2	3
RNU1-109P	0	0	0	0
ENSG00000273355	0	19	9	15
BOLA2P1	0	0	0	0
ENSG00000264179	0	0	0	0
ENSG00000265671	0	0	0	0
ENSG00000265179	0	0	0	0
ADCYAP1	0	0	0	0
LINC01904	0	0	0	0
ENSG00000272461	0	0	0	1
ENSG00000263551	3	38	8	8
SLC25A3P3	6	33	0	0
COX6CP3	0	0	0	0
LINC00470	0	0	5	8
RN7SKP72	0	0	0	0
ENSG00000263396	0	0	0	0
ENSG00000265417	1	0	0	0
ENSG00000266602	0	0	1	4
ENSG00000266450	0	0	0	0
ENSG00000264080	0	0	0	0
ENSG00000263745	0	0	17	13
AIDAP3	0	0	0	0
ENSG00000286975	0	0	6	4
METTL4	134	186	576	410
ENSG00000238575	0	0	0	0
ENSG00000266783	0	1	11	6
ENSG00000264150	0	0	0	0
NDC80	775	424	499	434
KATNBL1P3	0	0	0	0
RNU6-340P	0	0	1	0
CBX3P2	0	25	57	25
SMCHD1	6492	4530	8455	6504
ENSG00000266049	0	0	0	0
ENSG00000289061	0	0	0	0
EMILIN2	100	90	48	7
LPIN2	936	862	1287	676
ENSG00000272625	0	0	0	0
CHORDC1P4	0	30	17	6
ENSG00000265907	0	0	34	27
ENSG00000266397	0	0	0	0
SNRPCP4	0	0	0	0
ENSG00000277447	0	0	0	0
MYOM1	17	20	41	28
RNU7-25P	0	0	0	0
ENSG00000265399	0	0	0	0
ENSG00000272688	5	0	1	0
MYL12A	5613	5694	11658	8286
MYL12-AS1	0	0	0	0
MYL12B	4831	4638	9692	6570
ENSG00000266578	0	0	0	0
LINC01895	0	0	1	0
RPL31P59	0	0	0	0
IGLJCOR18	0	0	0	0
RPL21P127	12	0	0	0
TGIF1	1224	1246	1478	1026
BOD1P1	0	0	0	0
GAPLINC	50	50	26	43
DLGAP1	66	0	48	43
RN7SL39P	14	0	0	0
ENSG00000266373	0	0	0	0
DLGAP1-AS1	28	80	140	113
DLGAP1-AS2	34	26	187	191
ENSG00000266401	0	0	4	0
ENSG00000266513	0	0	0	0
DLGAP1-AS3	0	0	0	0
MIR6718	0	0	0	0
RNU6-831P	0	0	0	0
DLGAP1-AS4	0	5	4	0
GAPDHP66	0	0	0	0
DLGAP1-AS5	0	0	0	0
ENSG00000264246	0	0	0	0
ELOCP27	0	0	0	0
ENSG00000266268	0	0	0	7
PPIAP14	0	0	0	0
LINC01892	0	0	0	0
BOD1P2	0	0	0	0
AKAIN1	0	0	0	0
ENSG00000266153	0	0	0	0
ENSG00000285575	0	0	0	0
ENSG00000265091	0	0	0	0
LINC00526	26	45	58	6
LINC00667	282	214	1085	812
ENSG00000265188	0	0	0	0
ZBTB14	405	277	624	472
ENSG00000264254	0	0	0	0
LINC02974	0	0	0	0
EPB41L3	1659	1637	2668	2079
ENSG00000265316	0	0	2	0
ENSG00000264000	0	0	0	0
MIR3976HG	0	0	0	0
MIR3976	0	0	0	0
TMEM200C	15	4	144	102
ENSG00000264449	0	0	0	2
ENSG00000266846	0	0	0	0
L3MBTL4	22	5	7	5
ENSG00000265487	0	0	0	0
RNU5F-3P	0	0	0	0
L3MBTL4-AS1	12	0	0	0
MIR4317	0	0	0	0
ENSG00000279885	0	0	1	0
RNU6-349P	0	0	0	0
RPL6P27	63	77	130	125
ENSG00000266065	0	0	0	0
LINC01387	0	0	0	0
ENSG00000265174	0	0	0	0
RN7SL282P	0	0	0	0
ENSG00000261627	0	0	0	0
ENSG00000279479	0	0	4	0
ARHGAP28-AS1	2	0	1	0
ARHGAP28	765	865	3383	2498
ENSG00000287834	0	0	0	0
ENSG00000263797	0	0	0	4
LINC00668	0	0	0	0
SCML2P1	0	0	0	0
RNU6-916P	0	0	0	0
LAMA1	410	518	671	357
ENSG00000265069	0	0	0	0
ENSG00000264475	0	0	0	0
SLC25A51P2	0	0	0	0
LRRC30	0	0	0	0
ENSG00000212626	0	0	0	0
ENSG00000286126	0	0	0	0
PTPRM	6036	6159	6331	4406
ENSG00000266767	0	0	0	6
ENSG00000264596	0	0	0	0
ENSG00000286627	0	0	4	0
ENSG00000286649	0	0	0	5
ENSG00000273368	0	0	14	4
ENSG00000266149	0	0	0	0
ENSG00000265413	27	0	14	23
ENSG00000263970	0	1	2	2
COP1P1	0	0	0	0
RN7SL50P	0	0	0	0
THEMIS3P	0	0	0	0
AKR1B1P6	0	0	0	0
RAB12	1043	1006	1782	1278
ENSG00000266708	3	0	18	19
TOMM20P3	0	0	0	0
GACAT2	13	0	1	4
MTCL1	1171	1132	1836	1421
ENSG00000272788	3	0	0	1
ENSG00000287719	0	0	0	0
ENSG00000286765	0	0	0	0
RPS4XP19	0	0	0	3
ENSG00000288939	0	0	0	0
NDUFV2	153	51	31	19
ENSG00000265257	0	0	0	0
ENSG00000263847	0	0	4	7
NDUFV2-AS1	25	29	24	31
ANKRD12	10865	9275	8714	8113
ENSG00000273284	350	380	53	39
TWSG1-DT	39	12	19	9
TWSG1	4014	3666	7929	6089
ENSG00000287509	0	0	0	0
ENSG00000273335	0	0	5	0
RALBP1	3241	3606	5620	4142
ENSG00000266805	0	0	0	0
RNU2-27P	0	0	0	0
PPP4R1	1215	1345	6387	4269
ENSG00000266541	0	0	5	6
PPP4R1-AS1	0	0	16	0
RNU6-903P	0	0	0	0
LINC02856	0	0	0	0
KRT18P8	1	0	0	2
RAB31	1318	1832	7722	5387
ENSG00000266891	0	0	0	0
ZNF415P1	0	0	1	0
RN7SL862P	0	0	0	0
ENSG00000285653	0	0	2	4
RNA5SP449	0	0	0	0
PIGPP4	0	16	0	0
TXNDC2	0	0	1	2
ENSG00000272799	0	0	0	1
VAPA	4962	4142	9218	6553
RNA5SP450	0	0	0	0
ENSG00000265554	0	0	0	0
ENSG00000287065	0	0	0	0
ENSG00000264876	0	0	0	0
ENSG00000266102	0	0	0	0
ENSG00000286499	0	0	0	0
LINC01254	0	0	0	0
ENSG00000287563	0	0	0	0
APCDD1	17	0	98	58
NAPG	1310	914	2212	1456
ENSG00000265728	0	0	0	0
LINC01887	0	0	0	0
ENSG00000264503	0	0	0	0
MIX23P1	0	0	0	0
ENSG00000264072	0	0	0	0
ENSG00000266470	0	0	0	0
PMM2P1	0	0	0	0
ENSG00000260779	0	21	7	0
PIEZO2	1240	1579	7363	5157
ENSG00000264843	0	0	1	1
KIAA0895LP1	0	0	1	2
MIR6788	0	0	0	0
ENSG00000263952	0	0	0	0
ENSG00000263682	0	0	0	0
ENSG00000267051	0	0	0	0
ENSG00000273119	0	0	0	0
ENSG00000267564	0	0	0	0
LINC01928	0	0	0	0
LINC01255	0	0	0	0
ENSG00000267371	0	0	0	0
SLC35G4	0	0	0	0
ENSG00000267794	0	0	0	0
NPIPB1P	0	0	0	0
ENSG00000291183	0	0	0	0
ENSG00000267143	1	0	0	0
ENSG00000267773	0	0	2	0
MIR7153	0	0	0	0
ENSG00000260759	0	0	0	0
GNAL	27	31	37	21
ASNSP6	0	0	0	0
ENSG00000286812	0	0	0	0
ENSG00000267455	0	0	0	0
CHMP1B	469	620	1599	1117
CHMP1B-AS1	0	0	0	0
ENSG00000272703	0	0	0	0
MPPE1	43	99	156	140
ENSG00000273141	0	0	0	0
ENSG00000267079	0	0	0	0
ENSG00000267661	0	0	0	0
IMPA2	41	189	76	49
ENSG00000266955	0	0	0	0
LINC02979	0	0	6	0
ENSG00000266995	0	0	0	0
ENSG00000267292	0	0	0	0
ENSG00000212712	0	0	0	0
ENSG00000267533	0	1	1	1
ADGRA3P1	0	1	12	6
ENSG00000267722	0	0	0	0
ENSG00000267478	0	0	0	0
ANKRD62	0	0	1	0
RNU6-324P	0	0	0	0
SDHDP1	0	0	0	0
PMM2P2	0	0	0	0
ENSG00000279285	0	0	0	0
ENSG00000267643	0	0	0	0
ENSG00000267733	0	0	0	4
MIX23P3	0	0	0	0
ENSG00000267247	0	0	0	0
PPIAP56	0	0	0	0
CIDEA	0	0	0	0
ENSG00000289550	11	0	0	2
ENSG00000280302	0	0	0	10
ENSG00000267069	0	0	7	8
RNU6-170P	0	0	0	0
TUBB6	1236	1469	4474	2984
AFG3L2	957	912	1457	996
RNU7-129P	0	0	0	0
PRELID3A	326	186	160	148
ENSG00000267108	0	0	1	5
ENSG00000267199	0	13	17	38
SPIRE1	717	519	1642	1175
ENSG00000267515	0	4	1	2
PSMG2	1090	889	1721	1285
CEP76	167	218	382	254
ENSG00000267249	6	14	26	21
ENSG00000266961	0	0	0	0
LINC01882	0	0	0	0
PTPN2	1239	940	1385	1068
STK25P1	0	0	0	0
EIF4A2P1	16	60	28	25
SEH1L	477	556	1350	953
CEP192-DT	0	0	4	0
CEP192	660	625	1816	1296
ENSG00000267656	0	0	0	0
ENSG00000267032	0	0	0	0
ENSG00000267286	0	0	0	0
ENSG00000267239	0	0	0	1
LDLRAD4	129	148	103	84
ENSG00000267177	0	0	0	0
C18orf15	0	0	0	0
ENSG00000286926	0	0	0	0
ENSG00000279275	0	0	0	0
ENSG00000267393	0	0	0	0
LDLRAD4-AS1	0	0	0	0
MIR5190	0	0	0	0
ENSG00000267694	0	0	0	0
ENSG00000267529	0	0	0	0
ENSG00000267366	0	0	5	0
ENSG00000267136	0	0	0	0
ENSG00000267503	0	0	0	0
MIR4526	0	0	0	0
ENSG00000266954	0	0	0	0
FAM210A	681	1036	1237	894
ENSG00000279962	0	0	0	0
RN7SL362P	0	0	0	0
RNMT	3763	3321	3906	2868
ENSG00000288839	86	34	52	24
MC5R	0	0	0	0
MC2R	0	0	0	0
RPL36AP49	9	7	5	5
ENSG00000279352	0	0	0	1
ENSG00000270469	0	0	0	0
ZNF519	132	341	112	143
ENSG00000267756	0	0	0	0
ENSG00000267150	0	0	0	3
ENSG00000267356	0	0	0	0
FRG2LP	0	0	0	0
ENSG00000267324	0	0	0	0
NF1P5	0	0	0	0
ENSG00000290461	0	36	23	30
RNU6-316P	0	0	0	0
RHOT1P1	23	0	0	0
ENSG00000283294	12	0	0	2
ENSG00000274214	0	0	0	0
CYP4F35P	0	0	0	0
ENSG00000277743	0	0	0	0
ENSG00000265437	0	0	0	0
TERF1P2	0	0	0	0
FEM1AP2	0	0	0	0
ENSG00000286593	0	34	0	4
LONRF2P1	0	0	0	0
CXADRP3	0	0	0	0
GRAMD4P7	0	0	0	0
POTEC	0	0	0	0
RNU6-1021P	0	0	0	0
OR4K7P	0	0	0	0
OR4K8P	0	0	0	0
SNX19P3	0	0	2	0
VN1R74P	0	0	0	0
GTF2IP8	0	0	0	0
ANKRD30B	12	0	9	0
RNU6-1210P	0	0	0	0
ENSG00000265737	0	0	0	0
MIR3156-2	0	0	0	0
LINC01906	0	0	0	0
FGF7P1	0	0	0	0
ENSG00000263618	0	0	0	0
LINC01443	0	0	0	0
LINC01444	0	0	0	0
ENSG00000263821	0	0	0	0
ENSG00000279042	0	0	0	0
ENSG00000266522	0	0	0	0
ENSG00000278923	0	0	0	0
ENSG00000263635	0	0	0	0
ENSG00000286815	0	0	0	0
ENSG00000264880	0	0	0	0
ENSG00000287723	0	0	0	0
ENSG00000286293	0	0	0	0
ENSG00000265015	0	0	0	0
BNIP3P3	0	0	0	0
ENSG00000266818	0	0	7	0
ENSG00000215512	0	0	0	0
ENSG00000290522	0	0	0	0
RNU6-721P	0	0	0	0
ROCK1	8681	7294	12702	10394
RPL21P128	0	1	1	0
RNU6-120P	0	0	0	0
EXOGP1	0	0	0	0
GREB1L-DT	0	0	0	0
GREB1L	95	91	118	88
ENSG00000265948	0	0	0	0
ENSG00000265751	0	0	0	0
ENSG00000221139	0	0	0	0
ESCO1	2069	2155	2591	2100
SNRPD1	1138	1050	2744	2174
ABHD3	70	28	263	147
ENSG00000264188	0	0	0	3
ENSG00000265656	3	0	3	0
MIR320C1	0	0	0	0
MIB1	9650	7195	11315	8559
ENSG00000252677	0	0	0	0
RN7SL233P	0	0	0	0
MIR133A1HG	0	24	5	12
MIR133A1	0	0	0	0
MIR1-2	0	0	0	0
ENSG00000243303	0	0	0	0
ENSG00000264149	0	0	0	0
RNU6-1038P	0	0	0	0
ENSG00000264289	0	0	0	0
RNA5SP451	0	0	0	0
LINC01900	0	0	0	3
ENSG00000263588	0	0	0	0
RNU6ATAC20P	0	0	0	0
GATA6-AS1	24	66	58	28
GATA6	1007	745	985	913
ENSG00000264012	0	0	10	6
RNU6-702P	8	0	0	1
ENSG00000266283	0	0	9	1
ENSG00000264825	0	0	0	0
ENSG00000273348	10	0	3	0
CTAGE1	19	0	4	6
ATP7BP1	0	0	0	0
ENSG00000289624	0	0	4	0
RPS4XP18	0	0	0	0
RNU6-1032P	0	0	0	0
ENSG00000265943	0	0	3	0
ENSG00000266850	0	0	1	3
RBBP8	465	279	1601	1292
ENSG00000273232	0	0	0	0
UBE2CP2	1	0	0	3
MIR4741	0	0	0	0
RN7SL745P	0	0	0	0
CABLES1	129	53	327	266
TMEM241	34	25	253	183
ENSG00000266495	0	0	0	0
RIOK3	5537	4976	7394	5720
ENSG00000283084	0	0	0	0
RMC1	118	110	597	365
NPC1	1313	1637	1308	772
ANKRD29	0	18	12	7
RPS10P27	0	0	0	0
LAMA3	29	49	51	25
RPL23AP77	0	0	0	0
LINC02958	0	0	0	0
TTC39C	225	231	521	397
TTC39C-AS1	0	0	0	1
ENSG00000265204	0	0	0	0
ENSG00000264924	0	0	3	0
RNU5A-6P	0	0	0	0
ENSG00000279332	0	0	5	2
CABYR	261	204	319	253
ENSG00000265750	20	0	12	0
OSBPL1A	1364	1533	2356	1518
RNA5SP452	0	0	0	0
RNU6-435P	0	0	0	0
MIR320C2	0	0	0	0
ENSG00000264365	0	0	0	0
ENSG00000273321	0	0	0	0
IMPACT	2124	1813	2556	2022
ENSG00000265094	0	0	2	0
HRH4	17	13	8	8
ENSG00000264695	0	0	0	0
ENSG00000287611	0	0	2	0
ENSG00000266489	0	0	0	0
EIF4A3P1	0	0	0	0
LINC01915	0	0	0	0
RAC1P1	0	0	0	0
PPIAP57	0	0	0	0
ENSG00000266573	0	0	0	4
LINC01894	1	0	2	5
WBP2P1	0	0	0	0
ENSG00000265552	0	0	0	0
ZNF521	878	884	2511	1783
ENSG00000285595	0	0	0	4
ENSG00000279439	0	0	0	5
ENSG00000264434	0	0	0	0
RN7SL97P	0	0	0	4
ENSG00000264193	0	0	0	0
SS18	3630	3700	9294	7165
RPS24P18	0	0	0	0
PSMA8	0	0	0	0
DHFRP1	1	0	0	0
NPM1P2	2	1	0	0
TAF4B	133	296	227	125
SINHCAFP1	0	1	3	1
ENSG00000266237	0	0	0	0
ENSG00000264911	0	0	0	0
RNU6-1289P	0	0	0	0
LINC01543	0	0	0	0
KCTD1	464	391	854	667
ENSG00000277534	13	27	141	118
ENSG00000275805	0	0	0	6
MIR8057	0	0	0	0
CIAPIN1P	0	0	0	0
AQP4-AS1	0	0	1	0
ENSG00000263677	0	0	0	0
PCAT18	0	0	0	0
ENSG00000263382	0	0	0	5
ENSG00000266184	0	0	0	0
AQP4	12	2	0	6
CHST9	57	68	70	44
ATP6V1E1P2	0	0	0	0
LINC01908	0	0	0	0
ENSG00000264151	0	0	0	3
ENSG00000264790	0	0	0	0
UBA52P9	0	0	0	0
ENSG00000263611	0	0	0	0
RBM22P1	0	0	2	0
PA2G4P3	0	0	0	0
ENSG00000286465	0	0	0	0
ENSG00000286426	0	0	0	0
ENSG00000227279	12	0	14	2
CDH2	12071	10213	20749	16272
ENSG00000274578	0	0	4	2
ENSG00000265994	0	0	0	0
ARIH2P1	0	0	0	0
ENSG00000271238	0	0	0	0
RNU6-408P	0	0	0	0
ENSG00000266479	0	0	0	0
ENSG00000265980	0	0	0	0
ENSG00000264587	0	0	0	0
ENSG00000287803	0	0	0	0
ENSG00000286605	0	0	0	0
MIR302F	0	0	0	0
ENSG00000266196	0	0	0	0
ENSG00000279734	0	0	0	0
ENSG00000265670	0	0	0	0
RNU6-857P	0	0	0	0
DSC3	3686	3070	3771	2809
DSC2	2017	2492	1990	1516
DSCAS	0	0	4	0
DSC1	0	0	28	1
ENSG00000263698	0	0	0	0
ENSG00000289619	0	0	0	0
DSG1	0	0	2	0
DSG1-AS1	0	0	0	0
RNU6-167P	0	0	0	0
DSG4	0	0	8	0
DSG3	0	0	5	0
ENSG00000266521	0	0	2	0
DSG2	12441	10619	12513	9113
DSG2-AS1	0	0	15	7
TTR	0	0	0	1
B4GALT6	493	357	988	785
ENSG00000259985	0	0	46	12
RN7SKP44	0	0	0	0
ENSG00000289064	0	0	0	0
LRRC37A7P	0	2	1	0
ENSG00000263772	0	0	0	0
SLC25A52	0	0	0	0
TRAPPC8	1353	1183	3352	2551
ENSG00000263924	0	0	7	1
ENSG00000276486	0	0	0	0
ENSG00000276282	17	0	0	2
RNU6-1050P	0	0	0	0
ENSG00000263823	2	31	12	10
PGDP1	0	0	0	0
ENSG00000266105	0	0	0	0
ENSG00000280380	0	0	1	2
RNF125	329	138	319	273
ENSG00000263917	0	0	0	0
ENSG00000274275	0	0	0	0
ENSG00000214917	14	0	0	0
ENSG00000265008	0	1	0	0
RNF138	1168	832	1368	890
ENSG00000263393	11	0	2	5
GAREM1	84	132	617	411
RNA5SP453	0	0	0	0
MEP1B	0	0	2	0
CLUHP6	0	0	0	0
ENSG00000263904	0	0	0	0
ENSG00000264982	0	0	0	0
HNRNPA1P7	11	30	41	20
ENSG00000285095	0	0	0	0
WBP11P1	0	0	0	1
ENSG00000287994	0	0	0	0
ENSG00000263688	0	0	0	0
KLHL14	0	0	5	18
ENSG00000228835	0	0	0	1
RPS27P28	0	0	0	0
ENSG00000263765	0	0	0	0
CCDC178	0	0	29	27
ENSG00000263450	0	0	0	0
ASXL3-DT	0	0	0	0
ASXL3	452	362	592	390
NOL4	1	0	3	0
ENSG00000280406	0	0	0	0
ENSG00000267746	0	0	0	0
ENSG00000278052	0	0	0	0
DTNA	289	271	439	277
ENSG00000267585	0	0	0	0
ENSG00000268873	0	0	0	0
ENSG00000278464	0	0	0	0
ENSG00000289867	0	0	0	0
MAPRE2	2233	2161	4002	2702
ENSG00000280096	0	0	0	0
ENSG00000274400	0	0	1	0
ZNF397	990	729	1120	810
ZSCAN30	984	746	1140	890
ENSG00000279989	65	59	19	21
ENSG00000274184	23	0	4	18
ENSG00000268573	12	3	8	15
ZNF271P	668	1077	2567	1797
ENSG00000274918	4	0	3	2
ZNF24	4571	4429	7788	5457
ZNF396	51	0	120	103
RPL7AP67	0	0	0	0
ENSG00000275512	0	0	0	0
ZNF24TR	0	0	0	0
ENSG00000267140	0	0	0	0
INO80C	97	118	187	164
ENSG00000279074	0	0	0	0
ENSG00000289891	0	0	0	0
GALNT1	3345	3616	11609	8803
MIR3975	0	0	0	0
ENSG00000266965	0	0	0	1
ENSG00000267397	4	0	57	13
NRBF2P1	0	0	0	0
MIR187	0	0	0	0
MIR3929	0	0	0	0
ENSG00000267627	0	0	0	0
ENSG00000278986	1	0	11	5
C18orf21	1693	1312	1261	1093
RPRD1A	1237	1251	4430	2939
SLC39A6	5477	5152	9848	7389
ENSG00000288917	45	9	1	2
ELP2	3797	3780	5621	3725
COSMOC	0	0	2	1
MOCOS	105	9	675	473
ENSG00000274849	0	0	11	3
ENSG00000267404	0	0	2	3
ENSG00000267456	0	0	8	0
FHOD3	284	379	1665	1151
ENSG00000286890	0	0	6	0
TPGS2	2738	2706	4446	3409
KIAA1328	493	154	375	300
ENSG00000267039	0	0	0	0
ENSG00000267651	41	0	18	3
CELF4	87	20	66	75
ENSG00000267707	25	0	8	13
ENSG00000267202	0	0	0	0
ENSG00000279678	0	0	0	0
ENSG00000279543	0	0	0	0
ENSG00000285940	0	0	0	0
MIR4318	0	0	0	0
RPL12P40	0	0	0	0
ENSG00000286716	0	0	0	0
ENSG00000268566	0	0	0	0
RN7SKP182	0	0	0	0
RNU6-706P	0	0	0	0
MIR924HG	19	0	3	0
ENSG00000283458	0	0	0	0
RPL7AP66	13	8	14	4
MIR924	0	0	0	0
ENSG00000286559	0	0	0	0
MIR5583-2	0	0	0	0
MIR5583-1	0	0	0	0
RNU6-1242P	0	0	0	1
LINC01901	0	0	0	0
LINC01902	0	0	2	1
ENSG00000289833	0	5	3	0
ENSG00000279034	0	0	0	0
LINC01477	0	0	0	1
RPL17P45	0	31	0	0
ENSG00000286844	0	0	0	0
ENSG00000286328	18	0	11	11
KC6	211	280	566	459
NPM1P1	0	0	0	0
ENSG00000225253	0	0	0	0
PIK3C3	1546	1380	5125	3841
ENSG00000276174	3	0	9	0
ENSG00000267088	0	0	0	0
ENSG00000287007	0	0	0	4
LINC00907	0	0	5	1
